title,paragraphs,uuid,summary,link
Short Stuff: The History of Paternity Testing," Now you'd think he'd be off the hook, and that would have been the case said that had this case been tried 10 15 years later  But instead, the jury said, Well, uh, okay, he's not biologically the father, but because of his close relationship with Joan, he is Caroline's father for all intensive purposes  So we're still going to be allowed to sue him for child support  That's right of the 12 person jury  There were 11 women and one man, and they roundly said, Sorry, Charlie, right? And he just sat there silently  Yeah, that's right",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
Short Stuff: The History of Paternity Testing," And walked into a wall  Yeah, his facial expression said it all  The So, uh, I think what? With 1953 13 years later, California Law said, Ah, actually, we're not going to decide this by jury like that  If we take a scientific test and it shows that someone's not the father, then they're not the father, right? We're just going to leave it at that  And then after California passed that law, other states said, you know, it's not a bad idea altogether, so we're gonna do that, too  That's right",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
Short Stuff: The History of Paternity Testing," And then the whole thing, just like we were saying, all of it just went to the wayside when they figured out genetic testing first in the eighties  But then, by the nineties it had been developed enough, and the tests had become cheap enough that it was very much widespread and used routinely in had completely supplanted blood typing as the test for paternity",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
Short Stuff: The History of Paternity Testing," So much so, and it's gotten so cheap that Maury Povich has an ongoing thing on his Mori show, the daytime talk show where, um yeah, he routinely tests and then reveals on air the results of paternity tests for guests and, like plays it up  There's all sorts of drama, and apparently they have mugs and T shirts with the catchphrase  You are not the father emblazoned on it  What high drama  And every every day Connie Chung gets up and looks yourself in the mirror, and she's like, I've got dignity enough for the both of us",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
Short Stuff: The History of Paternity Testing," I always forget they're married  Yeah, because of things like the coffee mugs that say, You're not the father, it kind of distances the two in your mind you got POV itched  That's right  So obviously it, like you, said it got so cheap that you can get these tests now for around 15 bucks or less, which is a great deal  But then, of course, you gotta pay the lab fees  That's where they get you  With that on exactly over $100 Thio get that lab tested because you can go to your local drugstore",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
Short Stuff: The History of Paternity Testing," But that's not going to tell you anything  It's not like a pregnancy test  No, no, you still have to have it read by ah t leave reader  That's right  Um, I think that's it  Right, Chuck? Yeah  I've never taken a paternity test  Nor have I Caray  Who? Rachel, Um, if you want to know more about paternity fencing in the history of it, go check out this article by day  Bruise on how stuff works  And since I said that, it means it's the end of the short stuff",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
Short Stuff: The History of Paternity Testing," Short stuff because stuff you should know is a production of I Heart radio How stuff works for more podcasts for my heart radio visit the I heart radio app, apple podcasts or wherever you listen to your favorite shows ",a99e0858-6066-406d-9c85-c754b10bae33,"Paternity testing. It wasn't science for many years, yet they still tried to do it. Learn all about it in 12 minutes.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW4383127132.mp3
SYSK Selects: Halitosis - Worst Smell Ever?,"support for stuff you should know is brought to you by TD Ameritrade with TD Ameritrade  You get everything you need to become a smarter investor  Get help from knowledgeable professionals, get customizable tools, get investing education designed just for you  Get no hidden fees and no trade minimums  Get smarter with TD Ameritrade  We're smart investors  Get smarter  Member S I P C  Good morning, everyone  I hope you brushed your teeth because if not, you may have stinky breath  And this is not about stinky breath from not brushing your teeth",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," This is about halitosis, which is a real thing  And people that are afflicted with it can't help it  It's really kind of sad  So from April 24 2014 please listen to halitosis, colon or smell  Ever welcome to step  You should know a production of my heart radios how stuff works  Hey, welcome to the broadcast  I'm Josh card  There's Charles of you realize some people might  This might be the first episode  They listen to me  Oh, and they've already turned it off  And they're writing an iTunes review  Yeah, something's wrong with that guy  Yeah",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," What? What's up with Mingle? I can't believe there is so popular  Does anyone listen to him? Yeah  What's up with you? Your dough? Yeah  And how are they in the top 10? And I think that guy it must be like the ams are thing  What is that? You know where that ah people make videos where they're like stroking your hair  But it's really they're just moving their hand by the camera  They're talking like this  What really wet, Calming  But there's a subset of humans who have a central nervous re reaction",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," I just had one, but it's pleasurable  They call him like a brain orgasm  A m S r, I think is a S r  I think it's a M S r  I don't remember what it stands for and it's like a meditative video  Everything, I guess, to some people  Apparently, you have, like, a reaction to it, and it's very pleasurable, but it's non sexual  It's it's what when you just whisper neurological to me  I had a bad reaction, right? I can imagine  So I I don't claim to be one of those people, man",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Oh, man, this is getting off to a good start, but we should do an episode on that  Sometimes people have requested it a few times  Yeah, I wantto go find out what it is  We have to go to the trouble of writing an article for Because there's not one  No, that's okay  I gotta feel those in the hopper that I'd like to do  I do too  Yeah, I just haven't been able to get around to him  We've been lazy  No, I've been busy  I said we Are you ready? Yeah",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," You, ah, familiar with halitosis with withholding  I've got a little intro for this  Okay, You've heard the word house host is obviously, yes  We're about to do an episode on halitosis, so I hope so  Yes  But even before this, you've heard the word halitosis  Yes  Bad breath  It's like a clinical term for bad breath, and that is true  And it always was a clinical term for bad breath",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," But the reason chuck, that you and I know that the word halitosis means bad breath is thanks to a nice little marketing scheme by the three guys who ran the company that made list serene back in the 19 twenties  Yeah  We talked about Dr Joseph Lister before and that list  O'Ryan was an antiseptic, surgical antiseptic  Yes, and that's it was marketed as a surgical antiseptic and then a household antiseptic  And then they said, You know what? We need to expand our market share",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," So let's get into other markets until he said mouthwash, we'll start telling people, Use it as mouthwash  And they made, like, their office in turn, Put some in his mouth, right? Swish it around  He died  Yeah  So they went and reformulated it a little bit at a little water, right? Ah, and then bang, boom! They had littering the mouthwash  The problem  Waas is they? They said, Well, nobody's gonna just start using a mouthwash for no good reason We have to appeal to  They're low self esteem",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," And that's what they did by looking through medical dictionary, finding the word halitosis and saying, That's it  Yeah, it's an age old trick in ads is to prey upon your, uh, how bad you feel about yourself on a daily basis  Yeah, and especially using medical jargon  Michelle Fu cult called it the medical gaze  Where is basically like if you add something that sounds medically to a problem that your product Can can take care of  You got gangbusters right there  Yeah  And it was an archaic term Latin term that had gone away completely",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Yeah, it comes from the Latin Halliday us for breath and the Greek suffix  Oh, sis, which is used to indicate abnormality or a disease state  Yeah, but prehistory and people weren't walking around saying the word halitosis  It had gone  The way of the dodo was a word  No, and even still, it was kind of like people weren't really doing a lot to take care of their breath  Anyway, it wasn't a thing until this group from the list Oring company said we're gonna make it a thing",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," And we're gonna make using mouthwash to combat this thing a thing  And they did  Within a decade, it was just basically like, That's what you did use mouthwash every morning yet And they I thought it was pretty funny  And where'd you get that? Cracked? Yeah, Cracked? Yeah, it was a great article  And they said they went on to use other words in advertising later on, like home Ato Sis, which is you didn't have a tractor furniture and ah bro modo sis if you had smelly feet",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Yeah, and I don't think that they didn't catch on as well  Not like halitosis  For some reason, halitosis did catch on, and as a result, there are people out there who have hallowed a phobia  Yeah, I'm one of them  Oh, yeah, not dot like I don't need to see a shrink, but, um, my first girlfriend had halitosis  Yeah, and I think I can say that because I don't think she listens  And I don't think she knows she was my first girlfriend  Okay, Like, I never said you're my first girlfriend, right? But yeah, she had bad",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," And I say halitosis  Ah, to me, there's a difference between everyone gets bad breath occasionally  Right  But there's a certain tang that's very identifiable that I call halitosis  She had it  And I you know, I felt like I had to kiss her  And stuff was my first girlfriend  I had to learn how to do that  Junkie, huh? Yeah, man  And it was I have ah dreams to this day  Halitosis kissing dreams",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Do you really? I like we'll see some, like, gorgeous girl in my dream and go to kiss her and she has, like, this awful rotten breath like it's a recurring dream  So I guess I have Helena phobia  I'm very aware of it in it  That's why I have a tongue scraper and all that junk  Well, apparently, that's one way to treat  Yeah  Oh, we're getting ahead of ourselves  So, boiler and I I should say I have had a mild case of Helena phobia  It may or may not have been warranted  I don't know",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," I have my own microphone cover for that reason  I know, but it's not because you're protecting other people from your halitosis, right? You don't want your nose in other people's stuff, right? Yes  Okay  Because the microphone cover at one point smelled really bad, and I got revolted, and I ordered one the next day  Right? So how Helena phobia refers to your fear of your bad breath? You fearing others? Yeah  Yeah, that's a different thing then  Okay  Yeah  No, I was worried  I have bad breath, I guess",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Part of me, like I have that concern because of other people's bad breath about myself, too  Though I think that's why I'm, like, manic about brushing my tongue  Oh, yeah  That's where I really got it  I sat next to a movie  I sat next to some dude in a movie theater once and like he was facing forward, Uh, I was facing forward, and I almost couldn't sit next to him the whole time  Yes, it was that bad  You should have moved  I don't know why I didn't  Yeah, that's become my ghost  Self punishing, I guess",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," No, I used to do that like it concerts  I always said that I would just always 100 time be next to the most obnoxious drunk, right? And it used to just bother me and get under my skin  But then I was like, You know what? I'm just gonna start moving  Yeah, this didn't make me like I wasn't mad at the guy  Felt horrible for him, Almost to the point where, like, i I was going to get in my car and follow him home",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," And then, like after he got into his house, I was going to come in after and then sit him down, and then maybe we have like, um, some milk or something  Sure  Give him all calm down, let him sleep, and then when he woke up the next morning, I'd still be sitting at his kitchen table and then I would say to him, Ah, I have something to tell you  And then I would say you have really bad breath, man  And he'd say, No crap, dude, I have a condition",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Well, that's why you don't necessarily want to say anything to anybody  Because they may  Yeah  So let's get down to this  Garlic onions, thes air  The things that people frequently associate  How its hostess with  Yeah, which is a bunch of B s  Well, no, I mean, like, it can give you bad breath  Yeah, but that to me, that's the temporary bad breath that one gets just from food  Yeah, And the reason why you do get bad breath from say, like onions in particular is because our garlic I'm sorry",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Garlic contains something called Alison, which in the stomach is converted to l l'm Ethel Sulfide, which is not metabolized and which comes back up is gas from your gut  So when you have bad breath from onions, it's not onion particles in your mouth  Still, that's gas leaking out of your gut into your mouth and just kind of stick in there for a couple hours  Do you ever take garlic bills? Ah, yeah, it's weird  They Yeah, I'd just rather eat garlic any day of the week  Yeah  I mean, I eat tons of garlic",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," I love it, but I have taken garlic pills in the past year and there, and I will forget that I've taken one, and then you burp up like that  I have lasagna  Not for breakfast, but it doesn't taste like good garlic  It tastes awful  It is medicinal  Garlic I didn't find I mean, the pill didn't taste like anything but my burps  Definitely  Right, garlicky  Let's see if it was for me  I always just thought it was different things to different  Yeah, I'd just rather, like, cut the top off of a whole bulb of garlic",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Yeah, put some olive oil on it and wrap it in foil  Or put it in your clay  Garlic baker  Yeah  And put it in the oven for a little while and chow down, baby  Yeah, just squeeze those things right into your mouth  Yeah, it's a little good  Yeah, and so good for you  We're in sync today  Ah, So you say your bed is that you don't Your garlic and onions don't count to you  Well, halitosis  No, I think they're there is bad breath",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," You can just have because maybe forgot to brush or obviously, morning breath, which will get to And then I think some people, unfortunately, are have a constant state of this very specific bad breath  Yeah  So I think one in four people I have actual halitosis, right? That seems a little high, but maybe people are just doing a good job of masking it  Maybe so, but some people aren't  So, um, what it comes down to ultimately, Chuck? Yeah  Halitosis is a simple as the bacteria in our mouth",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Yeah, the fact that we have bacteria, it's the same thing is our armpits  Why they smell bacteria breaking down stuff from our bodies beneficially into stinky little gases  Yeah, and giving off little bacteria  Toots  Yeah, Yeah, the ah, the average person has 800 types of bacteria in the mouth, and, um, they don't need like, it's good thing they don't tell kids stuff like this growing up in school because French kissing probably wouldn't happen, you know  Well, well, then Maybe they should tell kids in school that, but it's really kind of disgusting thing",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Like you don't see people looking armpits  Some people by Ben Stiller  Yeah  What was that in? Was it Ben Stiller who was into it? No, I saw her was in a movie, right? Yeah, I've seen that flirting with disaster  Ben Stiller flirting with his ass  But I can't remember if it was Ben Stiller who was into it  Or if it was Josh Brolin was into, Ah, Patricia Arquette's armpits  That's right  Okay  Yeah  And Patricia Arquette was married to Ben Stiller  Yeah, and she let him look her armpit",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," This weird movie that was I love that movie  You can't catch the wind  Remember that part? Yeah  Um, all right  Back to the mouth and how disgusting it is  They say if you magnify just a single cell on the surface of that tongue, you would see about 100 types of bacteria, right? Just on that cell  So this this bacteria, when you eat and you swallow food after masticated it, which isn't dirty, it means choo  Yeah  Ah, you leave little particles in your mouth  It gets stuck in your teeth",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Maybe if, like you have, ah, beginning periodontal disease and might get stuck in your gums along your teeth a little bit, Yeah, the very least, it's going to get stuck to the back of your tongue, and it just kind of sits there, and the bacteria in your mouth love this stuff  It's food to them  They break it down into particles and particles and like, this is pretty good  But I can't get the energy from it fully  So I'm gonna break down the amino acids even further in them",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," Bam! When I do, I'm going to basically emit sulfur sulfuric gases  Yeah, and that's where bad breath comes from their sulfuric gases that air again, a byproduct of the, uh, bacteria eating the food particles in your mouth  Yeah, leftover proteins  Yeah, and it's, um, the mouth is a you know, it's a great breeding ground for it because it's clammy and warm, and it's just got everything that the bacteria loves to produce those stinky, stinky smells  Um, but dry mouth can also cause halitosis, because that's what you get overnight",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," And when you have stinky morning breath, right, because your saliva production decreases when you sleep  Otherwise you'd just be a drooling Max  Um, I wonder why that doesn't work during naps on your school desk? I don't know  You know, I guess because you don't go to sleep enough  Maybe  Or if, like, your face is pressed against wood, it's a signal of your body to increase live a productive wake up  The teacher's coming  All right  Ah, but chronic dry mouth is something that can affect people during the daytime as well  It's called zero Stone Mia",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," And, um, if you have your stomach, you're gonna have a harder time fighting your bad breath because your mouth is always dry, like the mouth  The saliva just acts as a natural mouthwash  Right? Exactly  Now only rinses away  Like food particles that runs his way  Bacteria  It rinses away the dead skin cells and dead mouth cells that the bacteria also eat  Um and yeah, the dryer  It is, the less that action takes place  Yeah, And you got stinky breath  Yeah",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
SYSK Selects: Halitosis - Worst Smell Ever?," So if you're on Anna histamines or, um, antidepressants or painkillers? Ah, dry mouth is a side effect of some of those drugs, so you might have a harder time  Ah, And if you're sick anyway, you're gonna stink your breath to, like, If you're fighting a Sinus infection, let's say, uh, it's gross  Yes, cheeky breath  Because that mucus trickles back from your Sinuses down to your tongue and sits there  Yeah, and gets eaten up to nasty stuff, his neck, this whole thing  I'm just cringing I'm gonna have on those dreams tonight",a99e0858-6066-406d-9c85-c754b10bae33,"Occasional bad breath is one thing, halitosis is another. Or is it? From its odd origins as a marketing ploy to modern weight loss diets that can induce this embarrassing condition, you can learn all about bad breath in this classic episode.
 Learn more about your ad-choices at https://news.iheart.com/podcast-advertisers",https://www.podtrac.com/pts/redirect.mp3/traffic.megaphone.fm/HSW7025311011.mp3
